,v1clusters,v1recall,v1precision,v1f_score,v2clusters,v2recall,v2precision,v2f_score,Louvain results path,n
1805,3,0.2790893760539629,0.8994565217391305,0.425997425997426,6,0.6355475763016158,0.9619565217391305,0.7654054054054054,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1371/2021_2_6_18_2_15\Louvain_2,9
1806,3,1.0,1.0,1.0,3,0.9264705882352942,0.9333333333333333,0.929889298892989,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2602/2021_2_6_18_2_18\Louvain_2,3
1807,3,0.6127348643006263,0.8581871345029239,0.7149817295980512,2,0.39574468085106385,0.8157894736842105,0.5329512893982808,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1813/2021_2_6_18_2_42\Louvain_2,4
1808,3,1.0,1.0,1.0,3,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3691/2021_2_6_18_3_6\Louvain_2,3
1809,2,0.5463108320251178,0.8529411764705882,0.6660287081339712,3,0.9584352078239609,0.9607843137254902,0.9596083231334149,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1070/2021_2_6_18_3_18\Louvain_2,3
1810,3,0.31713780918727913,0.8864197530864197,0.46714378659726735,6,0.6010733452593918,0.8296296296296296,0.6970954356846473,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3415/2021_2_6_18_4_11\Louvain_2,8
1811,2,1.0,1.0,1.0,2,0.47619047619047616,0.5,0.4878048780487805,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4197/2021_2_6_18_4_12\Louvain_2,2
1812,3,0.24031007751937986,0.5535714285714286,0.33513513513513515,2,0.13945578231292516,0.4880952380952381,0.2169312169312169,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4205/2021_2_6_18_4_45\Louvain_2,6
1813,5,0.5233644859813084,1.0,0.6871165644171778,2,0.13467124372854503,0.5357142857142857,0.21523528170500106,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4315/2021_2_6_18_7_56\Louvain_2,7
1814,3,0.5102040816326531,1.0,0.6756756756756758,5,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4952/2021_2_6_18_8_6\Louvain_2,5
1815,3,0.3072916666666667,0.8368794326241135,0.4495238095238096,4,0.30434782608695654,0.8439716312056738,0.44736842105263164,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1593/2021_2_6_18_8_17\Louvain_2,8
1816,3,0.27101200686106347,0.7069351230425056,0.3918164910105394,4,0.3411513859275053,0.7158836689038032,0.4620938628158845,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3273/2021_2_6_18_9_8\Louvain_2,8
1817,4,0.3401015228426396,0.6334033613445378,0.4425688073394496,2,0.13340838727835633,0.49789915966386555,0.21043285238623755,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4367/2021_2_6_18_12_36\Louvain_2,7
1818,4,0.45585585585585586,0.5270833333333333,0.48888888888888893,4,0.3903281519861831,0.4708333333333333,0.42681775259678945,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3751/2021_2_6_18_13_5\Louvain_2,4
1819,3,0.3018292682926829,0.9,0.452054794520548,4,0.38645418326693226,0.8818181818181818,0.5373961218836565,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1506/2021_2_6_18_13_12\Louvain_2,8
1820,3,0.2609254498714653,0.6548387096774193,0.37316176470588236,2,0.2106164383561644,0.7935483870967742,0.3328822733423545,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2069/2021_2_6_18_13_39\Louvain_2,8
1821,3,0.6041666666666666,0.4027777777777778,0.48333333333333334,1,0.47058823529411764,1.0,0.6399999999999999,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3439/2021_2_6_18_13_43\Louvain_2,2
1822,4,0.42857142857142855,0.6758241758241759,0.5245202558635395,2,0.1518987341772152,0.4835164835164835,0.2311733800350263,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4118/2021_2_6_18_15_43\Louvain_2,6
1823,3,0.7966101694915254,1.0,0.8867924528301886,4,0.2857142857142857,0.2978723404255319,0.2916666666666667,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4437/2021_2_6_18_15_46\Louvain_2,4
1824,2,0.5677749360613811,0.9487179487179487,0.7103999999999999,3,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1878/2021_2_6_18_15_54\Louvain_2,3
1825,3,0.25925925925925924,0.35,0.29787234042553196,3,0.21428571428571427,0.3,0.25,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1497/2021_2_6_18_15_55\Louvain_2,4
1826,4,0.5,0.8352826510721247,0.6255474452554745,15,0.19218500797448165,0.23489278752436646,0.21140350877192982,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1266/2021_2_6_18_16_47\Louvain_2,6
1827,3,0.7116788321167883,0.9466019417475728,0.8125,3,0.7116788321167883,0.9466019417475728,0.8125,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1052/2021_2_6_18_16_53\Louvain_2,5
1828,4,0.3181818181818182,1.0,0.4827586206896552,6,0.5,0.9591836734693877,0.6573426573426573,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3654/2021_2_6_18_17_2\Louvain_2,9
1829,4,0.44970414201183434,0.8735632183908046,0.59375,5,0.6850393700787402,1.0,0.8130841121495327,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3865/2021_2_6_18_17_12\Louvain_2,7
1830,4,0.4923747276688453,0.7713310580204779,0.601063829787234,11,0.20141342756183744,0.1945392491467577,0.19791666666666669,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4519/2021_2_6_18_17_58\Louvain_2,7
1831,3,0.9584352078239609,0.9607843137254902,0.9596083231334149,6,0.8981132075471698,0.5833333333333334,0.7072808320950966,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1782/2021_2_6_18_18_14\Louvain_2,3
1832,3,0.15737704918032788,0.6,0.24935064935064935,3,0.14144736842105263,0.5375,0.22395833333333334,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1059/2021_2_6_18_18_23\Louvain_2,8
1833,3,0.9446808510638298,0.9487179487179487,0.9466950959488273,3,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3565/2021_2_6_18_18_43\Louvain_2,3
1834,3,0.5,0.32051282051282054,0.39062500000000006,2,0.46153846153846156,0.46153846153846156,0.46153846153846156,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3710/2021_2_6_18_18_52\Louvain_2,2
1835,2,0.2484076433121019,0.8297872340425532,0.38235294117647056,3,0.37719298245614036,0.9148936170212766,0.5341614906832298,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3138/2021_2_6_18_18_55\Louvain_2,6
1836,3,0.35077881619937695,0.8742236024844721,0.5006669630947087,2,0.18665575112566515,0.7080745341614907,0.2954324586977648,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4182/2021_2_6_18_20_35\Louvain_2,8
1837,3,0.2636664124078312,0.7580409356725146,0.39124693454065274,8,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3523/2021_2_6_18_25_18\Louvain_2,8
1838,1,0.5,1.0,0.6666666666666666,1,0.5,1.0,0.6666666666666666,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3617/2021_2_6_18_25_19\Louvain_2,2
1839,5,0.4687179487179487,0.865530303030303,0.6081170991350632,2,0.16230366492146597,0.7045454545454546,0.26382978723404255,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4829/2021_2_6_18_27_12\Louvain_2,8
1840,4,0.2832310838445808,0.36209150326797385,0.3178427997705106,2,0.1844758064516129,0.47843137254901963,0.2662786467806475,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4434/2021_2_6_18_28_32\Louvain_2,5
1841,5,0.432,0.6077170418006431,0.5050100200400801,5,0.44299674267100975,0.6559485530546624,0.5288399222294233,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1524/2021_2_6_18_29_2\Louvain_2,8
1842,1,0.23809523809523808,1.0,0.3846153846153846,2,0.45454545454545453,1.0,0.625,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1040/2021_2_6_18_29_2\Louvain_2,3
1843,3,0.4096045197740113,0.9354838709677419,0.5697445972495088,3,0.3795811518324607,0.9354838709677419,0.5400372439478585,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3161/2021_2_6_18_29_15\Louvain_2,7
1844,4,0.44680851063829785,0.5675675675675675,0.5,4,0.35714285714285715,0.40540540540540543,0.379746835443038,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1088/2021_2_6_18_29_16\Louvain_2,5
1845,3,0.21521335807050093,0.725,0.33190271816881256,4,0.38274932614555257,0.8875,0.5348399246704332,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1293/2021_2_6_18_29_29\Louvain_2,9
1846,3,0.16666666666666666,0.5151515151515151,0.2518518518518519,3,0.1282051282051282,0.45454545454545453,0.19999999999999996,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1358/2021_2_6_18_29_32\Louvain_2,8
1847,2,1.0,1.0,1.0,2,0.9230769230769231,0.9230769230769231,0.9230769230769231,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2337/2021_2_6_18_29_37\Louvain_2,2
1848,3,0.8589743589743589,0.7976190476190477,0.8271604938271606,2,0.38738738738738737,0.5119047619047619,0.44102564102564096,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1100/2021_2_6_18_29_40\Louvain_2,3
1849,3,0.31738035264483627,0.72,0.4405594405594406,3,0.3052391799544419,0.7657142857142857,0.43648208469055366,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2844/2021_2_6_18_29_47\Louvain_2,6
1850,4,0.47474747474747475,0.7833333333333333,0.5911949685534591,5,0.6341463414634146,0.8666666666666667,0.7323943661971831,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4922/2021_2_6_18_30_0\Louvain_2,6
1851,3,0.21944142183532825,0.7202380952380952,0.33639143730886856,3,0.23816407661727504,0.7845238095238095,0.36540060992514556,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1025/2021_2_6_18_31_12\Louvain_2,8
1852,4,0.2651162790697674,0.5327102803738317,0.35403726708074534,4,0.41203703703703703,0.8317757009345794,0.5510835913312694,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1589/2021_2_6_18_31_26\Louvain_2,7
1853,3,0.19455252918287938,0.625,0.2967359050445104,3,0.17983651226158037,0.825,0.2953020134228188,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2073/2021_2_6_18_31_41\Louvain_2,8
1854,3,0.766497461928934,0.8435754189944135,0.8031914893617021,4,0.30434782608695654,0.3128491620111732,0.3085399449035813,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1035/2021_2_6_18_31_45\Louvain_2,4
1855,2,0.9234972677595629,0.9285714285714286,0.9260273972602739,5,0.5060240963855421,0.23076923076923078,0.31698113207547174,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1707/2021_2_6_18_31_50\Louvain_2,2
1856,2,0.9090909090909091,0.8571428571428571,0.8823529411764706,5,0.45454545454545453,0.14285714285714285,0.21739130434782608,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2133/2021_2_6_18_31_51\Louvain_2,2
1857,3,0.3103448275862069,0.84375,0.45378151260504207,4,0.391304347826087,0.84375,0.5346534653465347,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4873/2021_2_6_18_31_56\Louvain_2,7
1858,3,0.40498442367601245,0.7761194029850746,0.5322415557830091,2,0.19027484143763213,0.5373134328358209,0.28103044496487123,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1808/2021_2_6_18_32_14\Louvain_2,7
1859,3,0.6494845360824743,0.42567567567567566,0.5142857142857142,2,0.6992481203007519,0.6283783783783784,0.6619217081850534,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1398/2021_2_6_18_32_17\Louvain_2,2
1860,2,0.21052631578947367,0.7686832740213523,0.33052792654934965,3,0.2877237851662404,0.800711743772242,0.42333019755409224,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1010/2021_2_6_18_32_31\Louvain_2,8
1861,5,0.8517110266159695,0.9911504424778761,0.9161554192229039,3,0.25205930807248766,0.6769911504424779,0.3673469387755102,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3183/2021_2_6_18_32_46\Louvain_2,7
1862,4,0.58,0.7733333333333333,0.6628571428571428,2,0.15639810426540285,0.44,0.23076923076923078,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4739/2021_2_6_18_32_59\Louvain_2,5
1863,4,0.36363636363636365,0.7619047619047619,0.4923076923076923,2,0.14219114219114218,0.580952380952381,0.22846441947565543,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3268/2021_2_6_18_33_30\Louvain_2,7
1864,4,0.4420654911838791,0.9116883116883117,0.5954198473282444,7,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2963/2021_2_6_18_34_0\Louvain_2,7
1865,2,0.3449612403100775,0.7876106194690266,0.4797843665768194,4,0.4155844155844156,0.5663716814159292,0.4794007490636705,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1917/2021_2_6_18_34_6\Louvain_2,5
1866,4,0.33949021056520134,0.7508169934640523,0.4675655049605698,6,0.47943779281624155,0.7524509803921569,0.5856915739268681,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1589/2021_2_6_18_36_26\Louvain_2,8
1867,2,0.41353383458646614,0.9166666666666666,0.5699481865284973,2,0.35135135135135137,0.8666666666666667,0.5000000000000001,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1570/2021_2_6_18_36_31\Louvain_2,4
1868,3,0.25874125874125875,0.39361702127659576,0.3122362869198313,4,0.5546218487394958,0.7021276595744681,0.619718309859155,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1594/2021_2_6_18_36_34\Louvain_2,4
1869,3,0.2773972602739726,0.7714285714285715,0.4080604534005038,5,0.4030612244897959,0.7523809523809524,0.5249169435215947,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1737/2021_2_6_18_36_42\Louvain_2,7
1870,4,0.7105263157894737,0.81,0.7570093457943925,3,0.352112676056338,0.5,0.4132231404958677,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4829/2021_2_6_18_36_48\Louvain_2,4
1871,4,0.9706362153344209,0.9722222222222222,0.9714285714285714,4,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3323/2021_2_6_18_37_43\Louvain_2,4
1872,4,0.5178571428571429,0.4793388429752066,0.4978540772532189,2,0.41350210970464135,0.8099173553719008,0.547486033519553,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4376/2021_2_6_18_37_47\Louvain_2,4
1873,3,0.4867021276595745,0.580952380952381,0.5296671490593342,2,0.45510204081632655,0.707936507936508,0.5540372670807453,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1283/2021_2_6_18_37_59\Louvain_2,3
1874,3,0.38271604938271603,0.8157894736842105,0.5210084033613445,4,0.5245901639344263,0.8421052631578947,0.6464646464646464,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4075/2021_2_6_18_38_6\Louvain_2,6
1875,4,0.6401869158878505,0.8303030303030303,0.7229551451187335,4,0.6962025316455697,1.0,0.8208955223880596,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4550/2021_2_6_18_39_16\Louvain_2,5
1876,2,0.9171974522292994,0.9230769230769231,0.9201277955271566,3,0.5363636363636364,0.3782051282051282,0.443609022556391,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3688/2021_2_6_18_39_25\Louvain_2,2
1877,3,0.22397397397397398,0.7312091503267973,0.34291187739463597,2,0.11071659134925758,0.5604575163398693,0.18490566037735848,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4957/2021_2_6_18_45_33\Louvain_2,9
1878,2,0.9009009009009009,0.9090909090909091,0.9049773755656109,2,0.45045045045045046,0.45454545454545453,0.45248868778280543,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1279/2021_2_6_18_45_36\Louvain_2,2
1879,2,0.42857142857142855,1.0,0.6,2,0.42857142857142855,1.0,0.6,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1305/2021_2_6_18_45_37\Louvain_2,4
1880,4,0.40298507462686567,1.0,0.5744680851063829,9,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4525/2021_2_6_18_46_34\Louvain_2,9
1881,3,0.2554038680318544,0.5502450980392157,0.34887334887334887,4,0.2442455242966752,0.4681372549019608,0.32100840336134456,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1444/2021_2_6_18_47_21\Louvain_2,6
1882,2,0.26541554959785524,0.8608695652173913,0.4057377049180328,3,0.33225806451612905,0.8956521739130435,0.48470588235294126,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3166/2021_2_6_18_47_37\Louvain_2,6
1883,4,0.5589622641509434,0.8315789473684211,0.6685472496473908,3,0.3018867924528302,0.6736842105263158,0.41693811074918563,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4724/2021_2_6_18_48_18\Louvain_2,7
1884,4,0.34210526315789475,0.43333333333333335,0.3823529411764707,3,0.2,0.43333333333333335,0.2736842105263158,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2484/2021_2_6_18_48_21\Louvain_2,6
1885,4,1.0,1.0,1.0,6,0.37640449438202245,0.37222222222222223,0.3743016759776536,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3841/2021_2_6_18_48_40\Louvain_2,4
1886,3,0.6153846153846154,1.0,0.761904761904762,2,0.2191780821917808,0.5,0.30476190476190473,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3618/2021_2_6_18_48_43\Louvain_2,4
1887,3,0.36462093862815886,0.7481481481481481,0.49029126213592233,2,0.19788519637462235,0.6469135802469136,0.3030653556969346,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4613/2021_2_6_18_49_24\Louvain_2,7
1888,2,0.32,0.8421052631578947,0.463768115942029,3,0.23890784982935154,0.6140350877192983,0.343980343980344,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1621/2021_2_6_18_49_46\Louvain_2,7
1889,3,0.2532588454376164,0.7431693989071039,0.37777777777777777,7,0.1293800539083558,0.26229508196721313,0.17328519855595667,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1613/2021_2_6_18_49_57\Louvain_2,8
1890,3,0.1890909090909091,0.40545808966861596,0.2579045257284563,4,0.22992700729927007,0.3684210526315789,0.2831460674157303,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2968/2021_2_6_18_51_29\Louvain_2,6
1891,3,0.13304721030042918,0.45925925925925926,0.20632279534109815,2,0.0821529745042493,0.42962962962962964,0.13793103448275865,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1276/2021_2_6_18_51_47\Louvain_2,9
1892,3,0.8333333333333334,0.7692307692307693,0.8,2,0.3103448275862069,0.6923076923076923,0.4285714285714286,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1236/2021_2_6_18_51_47\Louvain_2,3
1893,2,0.47619047619047616,0.7142857142857143,0.5714285714285714,1,0.3111111111111111,1.0,0.4745762711864407,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2755/2021_2_6_18_51_49\Louvain_2,3
1894,4,0.23214285714285715,0.5306122448979592,0.32298136645962733,8,0.2192513368983957,0.2789115646258503,0.2455089820359281,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3203/2021_2_6_18_52_1\Louvain_2,8
1895,3,0.2767857142857143,0.7126436781609196,0.3987138263665595,5,0.43884892086330934,0.7011494252873564,0.5398230088495575,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1925/2021_2_6_18_52_9\Louvain_2,9
1896,3,1.0,1.0,1.0,3,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1422/2021_2_6_18_52_10\Louvain_2,3
1897,2,1.0,1.0,1.0,2,0.7226890756302521,0.7818181818181819,0.7510917030567685,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1831/2021_2_6_18_52_13\Louvain_2,2
1898,2,0.39759036144578314,0.7333333333333333,0.5156250000000001,4,0.33793103448275863,0.362962962962963,0.35000000000000003,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2106/2021_2_6_18_52_19\Louvain_2,4
1899,2,0.8571428571428571,0.8372093023255814,0.8470588235294119,3,0.5555555555555556,0.3488372093023256,0.4285714285714286,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4303/2021_2_6_18_52_19\Louvain_2,2
1900,2,0.5494505494505495,0.8130081300813008,0.6557377049180327,4,0.5229357798165137,0.4634146341463415,0.4913793103448276,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1131/2021_2_6_18_52_23\Louvain_2,3
1901,4,0.5685840707964602,0.9448529411764706,0.7099447513812155,5,0.5538116591928252,0.9080882352941176,0.6880222841225627,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3900/2021_2_6_18_52_58\Louvain_2,7
1902,3,0.19008264462809918,0.7666666666666667,0.304635761589404,7,0.07906976744186046,0.18888888888888888,0.11147540983606558,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2270/2021_2_6_18_53_13\Louvain_2,9
1903,4,0.2879581151832461,0.7432432432432432,0.41509433962264153,3,0.2606741573033708,0.7837837837837838,0.3912310286677909,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3109/2021_2_6_18_53_34\Louvain_2,8
1904,4,0.23228346456692914,0.6266339869281046,0.3389306230667256,4,0.21160042964554243,0.6437908496732027,0.31851253031527893,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1376/2021_2_6_18_55_19\Louvain_2,9
1905,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4458/2021_2_6_18_55_31\Louvain_2,2
1906,3,0.3697916666666667,0.7717391304347826,0.5,2,0.2898550724637681,0.8695652173913043,0.4347826086956521,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3198/2021_2_6_18_55_35\Louvain_2,6
1907,3,0.23076923076923078,1.0,0.375,8,0.5333333333333333,0.7111111111111111,0.6095238095238096,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4032/2021_2_6_18_55_48\Louvain_2,9
1908,4,0.5137844611528822,1.0,0.6788079470198676,4,0.5137844611528822,1.0,0.6788079470198676,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2896/2021_2_6_18_56_18\Louvain_2,7
1909,3,0.24764150943396226,0.5585106382978723,0.3431372549019608,2,0.17914831130690162,0.648936170212766,0.28078250863060994,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3788/2021_2_6_18_56_39\Louvain_2,7
1910,5,0.8181818181818182,0.855,0.8361858190709046,2,0.19928613920285546,0.5583333333333333,0.29373081981587024,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3254/2021_2_6_18_58_32\Louvain_2,5
1911,3,1.0,1.0,1.0,3,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4939/2021_2_6_18_58_49\Louvain_2,3
1912,4,0.24331210191082803,0.31833333333333336,0.2758122743682311,2,0.2017766497461929,0.53,0.2922794117647059,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3264/2021_2_6_18_59_50\Louvain_2,5
1913,4,0.6865284974093264,0.9636363636363636,0.8018154311649016,2,0.23119015047879618,0.6145454545454545,0.33598409542743535,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3861/2021_2_6_19_0_10\Louvain_2,5
1914,3,0.42822966507177035,0.7955555555555556,0.5567651632970452,2,0.16981132075471697,0.48,0.2508710801393728,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2780/2021_2_6_19_0_42\Louvain_2,5
1915,4,0.2826086956521739,0.6190476190476191,0.3880597014925373,2,0.13679245283018868,0.5523809523809524,0.21928166351606806,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3935/2021_2_6_19_1_14\Louvain_2,7
1916,3,0.92,0.9640718562874252,0.9415204678362573,3,0.7251461988304093,0.7425149700598802,0.7337278106508875,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2761/2021_2_6_19_1_18\Louvain_2,3
1917,2,0.47619047619047616,0.5,0.4878048780487805,2,0.47619047619047616,0.5,0.4878048780487805,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3268/2021_2_6_19_1_19\Louvain_2,2
