,v1clusters,v1recall,v1precision,v1f_score,v2clusters,v2recall,v2precision,v2f_score
1289,2,0.3111111111111111,0.6511627906976745,0.42105263157894735,1,0.22631578947368425,1.0,0.369098712446352
1290,3,0.5907859078590786,0.8257575757575758,0.6887835703001579,2,0.4575045207956601,0.9583333333333334,0.6193390452876376
1291,3,0.25207860922146635,0.6227824463118581,0.35889157923056225,3,0.2866512345679013,0.6937441643323996,0.4056784056784057
1292,3,0.485207100591716,0.8945454545454545,0.629156010230179,2,0.17770034843205576,0.5563636363636364,0.2693661971830986
1293,2,0.9413680781758956,0.9444444444444444,0.9429037520391516,2,0.8838709677419355,0.8954248366013072,0.8896103896103896
1294,3,0.1744186046511628,0.5454545454545454,0.2643171806167401,2,0.13671875,0.6363636363636364,0.22508038585209006
1295,2,0.8857142857142857,0.5849056603773585,0.7045454545454545,2,0.8484848484848485,0.5283018867924528,0.6511627906976744
1296,2,0.30980392156862746,0.9937106918238994,0.4723467862481315,3,0.3781094527363184,0.9559748427672956,0.5418894830659536
1297,2,0.2806451612903226,0.8787878787878788,0.4254278728606357,2,0.17973856209150327,0.5555555555555556,0.2716049382716049
1298,4,0.30549199084668194,0.3926470588235294,0.3436293436293437,3,0.26936026936026936,0.4705882352941176,0.3426124197002141
1299,4,0.13553719008264462,0.3313131313131313,0.19237536656891494,2,0.09794812233836624,0.5111111111111111,0.16439246263807664
1300,3,0.10515021459227468,0.362962962962963,0.1630615640599002,3,0.11428571428571427,0.4148148148148148,0.1792
1301,3,0.3678929765886288,0.990990990990991,0.5365853658536586,2,0.2740740740740741,1.0,0.4302325581395349
1302,3,0.2560227770477442,0.8489469862018881,0.3934040047114252,3,0.2522503663387063,0.8750907770515614,0.3916152096197595
1303,3,0.23390557939914164,0.6964856230031949,0.3502008032128514,3,0.2292817679558011,0.7955271565495208,0.3559685489635454
1304,2,1.0,1.0,1.0,1,0.4444444444444444,1.0,0.6153846153846153
1305,3,0.23724137931034486,0.7678571428571429,0.3624868282402529,2,0.20428015564202331,0.9375,0.3354632587859425
1306,2,0.27710843373493976,0.8518518518518519,0.41818181818181815,2,0.27710843373493976,0.8518518518518519,0.41818181818181815
1307,3,0.5102040816326531,1.0,0.6756756756756758,2,0.2170212765957447,0.68,0.3290322580645162
1308,3,0.5812807881773399,0.7515923566878981,0.6555555555555556,3,0.3645320197044335,0.4713375796178344,0.4111111111111111
1309,3,0.19343065693430656,0.5638297872340425,0.2880434782608696,2,0.13095238095238096,0.5851063829787234,0.21400778210116733
1310,4,0.3049417436721575,0.6976102941176471,0.4243779703662287,3,0.24882629107981225,0.7306985294117647,0.3712351155731964
1311,3,0.75,1.0,0.8571428571428571,3,0.75,1.0,0.8571428571428571
1312,2,0.17625899280575538,0.7716535433070866,0.28696925329428985,2,0.17687074829931973,0.8188976377952756,0.2909090909090909
1313,3,0.3333333333333333,0.3492063492063492,0.34108527131782945,1,0.3,1.0,0.4615384615384615
1314,4,0.3699788583509514,0.7575757575757576,0.497159090909091,2,0.1422070534698521,0.5411255411255411,0.22522522522522526
1315,3,0.3052109181141439,0.9609375,0.4632768361581921,3,0.3516483516483517,1.0,0.5203252032520326
1316,4,0.3192307692307692,0.8383838383838383,0.4623955431754874,4,0.3707865168539326,1.0,0.5409836065573771
1317,3,0.3867924528301887,0.6612903225806451,0.4880952380952381,3,0.4132231404958678,0.8064516129032258,0.5464480874316939
1318,4,0.4263803680981595,0.7513513513513513,0.5440313111545989,3,0.17432646592709986,0.5945945945945946,0.2696078431372549
1319,3,0.3525641025641026,0.8226495726495726,0.4935897435897436,2,0.16067929457870672,0.5256410256410257,0.24612306153076535
1320,2,0.7280966767371602,0.7875816993464052,0.7566718995290422,2,0.473015873015873,0.4869281045751634,0.4798711755233495
1321,3,0.4642857142857143,0.8666666666666667,0.6046511627906976,2,0.3488372093023256,1.0,0.5172413793103449
1322,2,0.5601659751037344,0.8709677419354839,0.6818181818181819,2,0.3541666666666667,0.5483870967741935,0.430379746835443
1323,2,0.9690721649484536,0.8703703703703703,0.9170731707317072,2,0.8888888888888888,0.6666666666666666,0.7619047619047621
1324,3,0.30403196512895025,0.871875,0.4508483705898197,4,0.4241457858769931,0.9697916666666668,0.5901743264659272
1325,4,0.3473444118605409,0.8709150326797386,0.4966224085720941,2,0.1333103685842232,0.6323529411764706,0.22019914651493602
1326,3,0.9446808510638298,0.9487179487179488,0.9466950959488272,2,0.32171581769437,0.5128205128205128,0.3953871499176277
1327,1,0.4615384615384616,1.0,0.631578947368421,1,0.4615384615384616,1.0,0.631578947368421
1328,2,0.2719298245614035,0.8857142857142857,0.4161073825503356,2,0.17117117117117114,0.5428571428571428,0.2602739726027397
1329,3,0.33308327081770445,0.9192546583850932,0.4889867841409691,3,0.3395017793594306,0.9875776397515528,0.5052966101694915
1330,3,0.201195219123506,0.7481481481481481,0.31711145996860285,1,0.09433962264150944,1.0,0.1724137931034483
1331,2,0.6385542168674698,0.9244186046511628,0.7553444180522565,2,0.6385542168674698,0.9244186046511628,0.7553444180522565
1332,3,0.31840796019900497,0.9014084507042254,0.4705882352941177,3,0.2566371681415929,0.8169014084507042,0.3905723905723906
1333,3,0.359375,0.6571428571428571,0.4646464646464647,2,0.1760797342192691,0.5047619047619047,0.2610837438423645
1334,3,0.2987012987012987,0.92,0.4509803921568628,2,0.12195121951219512,0.6,0.2027027027027027
1335,3,0.6493055555555556,0.8617511520737328,0.7405940594059406,3,0.7306397306397306,1.0,0.8443579766536966
1336,3,0.2155688622754491,0.8,0.339622641509434,2,0.10894941634241244,0.6222222222222222,0.1854304635761589
1337,2,0.2850356294536817,0.9523809523809524,0.4387568555758684,2,0.1932584269662921,0.6825396825396826,0.3012259194395797
1338,4,0.15594541910331386,0.4232804232804233,0.2279202279202279,2,0.10269192422731804,0.544973544973545,0.17281879194630873
1339,4,0.2695156695156695,0.6737891737891738,0.38502238502238506,4,0.27392344497607657,0.6524216524216524,0.38584667228306657
1340,3,0.456043956043956,0.9222222222222224,0.6102941176470589,2,0.19421487603305784,0.5222222222222223,0.2831325301204819
1341,3,0.3104212860310421,0.7909604519774012,0.445859872611465,3,0.3049792531120332,0.8305084745762712,0.4461305007587254
1342,3,0.5575221238938053,0.6363636363636364,0.5943396226415094,1,0.3142857142857143,1.0,0.4782608695652174
1343,3,1.0,1.0,1.0,3,1.0,1.0,1.0
1344,3,0.22462562396006652,0.3970588235294117,0.2869287991498406,2,0.18383167220376526,0.4882352941176471,0.2670957361222848
1345,3,0.35500878734622143,0.8938053097345132,0.5081761006289308,4,0.4439024390243903,0.8053097345132744,0.5723270440251572
1346,5,0.2338530066815145,0.19301470588235292,0.2114803625377644,2,0.2538860103626943,0.5404411764705882,0.345475910693302
1347,2,1.0,1.0,1.0,2,0.4545454545454545,0.5555555555555556,0.5
1348,3,0.38461538461538464,1.0,0.5555555555555556,3,0.38461538461538464,1.0,0.5555555555555556
1349,4,0.3881897386253631,0.6365079365079365,0.4822609741431149,2,0.17034068136272545,0.5396825396825397,0.258948971820259
1350,4,0.4165680473372781,0.7685589519650655,0.5402916346891787,2,0.2150359314538419,0.8493449781659389,0.3431848257609175
1351,3,0.35106382978723405,0.7252747252747253,0.4731182795698925,2,0.1958762886597938,0.6263736263736264,0.2984293193717277
1352,2,0.6111111111111112,0.9790575916230366,0.7525150905432596,3,0.4469026548672566,0.5287958115183246,0.4844124700239808
1353,4,0.16216216216216214,0.375,0.22641509433962265,3,0.1834862385321101,0.625,0.28368794326241137
1354,2,0.3937360178970917,0.9777777777777776,0.5614035087719298,3,0.4832826747720365,0.8833333333333333,0.6247544204322201
1355,3,0.23439340400471145,0.6909722222222222,0.3500439753737907,2,0.21587301587301588,0.9444444444444444,0.35142118863049104
1356,1,0.42857142857142855,1.0,0.6,1,0.42857142857142855,1.0,0.6
1357,3,0.6159695817490495,0.9,0.7313769751693002,2,0.2287917737789203,0.4944444444444445,0.3128295254833041
1358,3,0.2650918635170604,0.7651515151515151,0.3937621832358674,2,0.12141280353200885,0.5208333333333334,0.19692087361260294
1359,2,0.6691729323308271,1.0,0.8018018018018018,2,0.6691729323308271,1.0,0.8018018018018018
1360,2,0.5583657587548638,0.9111111111111112,0.692400482509047,2,0.30753968253968256,0.492063492063492,0.3785103785103785
1361,2,1.0,1.0,1.0,2,1.0,1.0,1.0
1362,3,0.4573643410852713,1.0,0.6276595744680851,4,0.6579925650557621,1.0,0.7937219730941704
1363,2,1.0,1.0,1.0,2,1.0,1.0,1.0
1364,1,0.4,1.0,0.5714285714285715,1,0.4,1.0,0.5714285714285715
1365,2,0.1943127962085308,0.7454545454545455,0.30827067669172936,2,0.1910569105691057,0.8545454545454545,0.3122923588039867
1366,3,0.7647058823529411,0.7647058823529411,0.7647058823529412,1,0.3090909090909091,1.0,0.4722222222222222
1367,2,0.6964285714285714,0.951219512195122,0.8041237113402062,2,0.41,0.5,0.4505494505494506
1368,3,0.3236994219653179,0.9531914893617022,0.4832793959007552,2,0.17892540427751694,0.7297872340425532,0.2873900293255132
1369,2,0.3275862068965517,0.7732558139534884,0.4602076124567474,2,0.22764227642276424,0.5697674418604651,0.32531120331950203
1370,2,0.42857142857142855,0.42857142857142855,0.42857142857142855,1,0.4666666666666667,1.0,0.6363636363636364
1371,3,0.2824919441460795,0.3845029239766082,0.32569659442724463,2,0.2353732347007397,0.5116959064327485,0.32243205895900506
1372,1,0.3333333333333333,1.0,0.5,1,0.3333333333333333,1.0,0.5
1373,3,0.20918367346938774,0.5857142857142857,0.3082706766917293,3,0.2267441860465116,0.5571428571428572,0.32231404958677684
1374,2,0.5347222222222222,0.8105263157894737,0.6443514644351463,2,0.5902777777777778,0.8947368421052632,0.7112970711297071
1375,2,0.8372093023255814,0.8571428571428571,0.8470588235294119,3,0.6,0.42857142857142855,0.5
1376,3,0.38357843137254893,0.9020172910662824,0.5382631126397248,2,0.2951807228915663,0.9884726224783862,0.4546056991385024
1377,3,0.4099244875943905,0.7661290322580645,0.534082923401265,2,0.17487855655794587,0.5080645161290323,0.2601961796592669
1378,3,0.3638996138996139,0.8976190476190476,0.5178571428571428,3,0.3919239904988123,0.9821428571428572,0.5602716468590833
1379,3,0.16662857142857146,0.675,0.2672777268560953,2,0.10249203672475174,0.5064814814814815,0.1704846501480443
1380,2,0.8125,1.0,0.8965517241379308,1,0.38235294117647056,1.0,0.5531914893617021
1381,4,0.2938713361248573,0.630718954248366,0.4009348221241236,3,0.2183572054954692,0.6102941176470589,0.3216361679224973
1382,3,0.22278056951423786,0.4889705882352941,0.30609896432681244,3,0.24587546567323046,0.5661764705882353,0.3428571428571428
1383,2,0.7222222222222222,1.0,0.8387096774193548,2,0.4523809523809524,0.7307692307692307,0.5588235294117647
1384,4,0.5537403267411866,0.8944444444444445,0.6840148698884758,2,0.18322295805739516,0.5763888888888888,0.2780569514237856
1385,4,0.5244444444444445,0.8939393939393939,0.6610644257703082,2,0.14829500396510706,0.4722222222222222,0.2257091128545564
1386,2,1.0,1.0,1.0,2,0.42105263157894735,0.4444444444444444,0.4324324324324325
1387,4,0.5264084507042254,0.8305555555555556,0.644396551724138,2,0.1505422993492408,0.4819444444444445,0.22942148760330586
1388,2,0.5744680851063829,1.0,0.7297297297297298,3,1.0,1.0,1.0
1389,3,0.31650485436893205,0.8316326530612245,0.4585091420534459,2,0.11842105263157895,0.4591836734693878,0.18828451882845187
1390,2,0.6517857142857143,1.0,0.7891891891891891,2,0.3142076502732241,0.5251141552511416,0.3931623931623932
1391,4,0.4132841328413284,0.7021943573667712,0.5203252032520325,2,0.2083780880773362,0.6081504702194357,0.3104
1392,2,1.0,1.0,1.0,2,0.7777777777777778,0.6666666666666666,0.7179487179487181
1393,3,0.29155313351498635,0.6369047619047619,0.4,2,0.14388489208633093,0.4761904761904762,0.22099447513812154
1394,4,0.4484472049689441,0.6016666666666667,0.5138790035587187,3,0.3998265394622723,0.7683333333333333,0.5259555048488305
1395,3,0.6109324758842444,0.8636363636363636,0.7156308851224106,3,0.6134185303514377,0.8727272727272727,0.7204502814258913
1396,3,0.4395857307249713,0.8545861297539151,0.5805471124620061,3,0.4641203703703704,0.8970917225950783,0.6117467581998474
1397,3,0.18987341772151897,0.4605263157894737,0.2688860435339309,3,0.1836734693877551,0.4736842105263158,0.2647058823529412
1398,2,1.0,1.0,1.0,1,0.4705882352941176,1.0,0.6399999999999999
1399,2,0.3435754189944134,0.7365269461077845,0.4685714285714285,2,0.3504273504273504,0.7365269461077845,0.4749034749034749
1400,3,0.3710407239819005,0.5125,0.4304461942257218,3,0.3245997088791849,0.4645833333333334,0.3821765209940017
1401,3,0.2925311203319502,0.7580645161290323,0.4221556886227545,2,0.1735474006116208,0.6102150537634409,0.2702380952380952
1402,3,0.3,0.6805555555555556,0.4164305949008498,2,0.2446657183499289,0.7962962962962963,0.3743199129488575
1403,4,0.4621848739495799,0.873015873015873,0.6043956043956044,2,0.1650943396226415,0.5555555555555556,0.2545454545454545
1404,3,0.3852140077821012,0.7071428571428572,0.4987405541561713,2,0.2904884318766067,0.8071428571428572,0.4272211720226843
1405,3,0.2631578947368421,0.7987711213517665,0.395888846593072,2,0.14866310160427804,0.6405529953917051,0.2413194444444444
1406,1,0.696969696969697,1.0,0.8214285714285715,1,0.696969696969697,1.0,0.8214285714285715
1407,2,0.29465648854961835,0.8853211009174312,0.4421534936998856,2,0.2713286713286713,0.8899082568807339,0.4158628081457663
1408,3,0.28865058087578194,0.9047619047619048,0.437669376693767,2,0.12546125461254612,0.5714285714285714,0.20574886535552195
1409,2,0.32608695652173914,0.7894736842105263,0.4615384615384616,2,0.3416370106761566,0.8421052631578947,0.4860759493670886
1410,4,0.29562803608605137,0.7731397459165155,0.427710843373494,4,0.29452449567723343,0.9274047186932848,0.4470691163604549
1411,3,0.291044776119403,0.5571428571428572,0.38235294117647056,1,0.1794871794871795,1.0,0.3043478260869565
1412,4,0.21760797342192686,0.37971014492753613,0.2766631467793031,2,0.16129032258064516,0.5942028985507246,0.2537128712871287
1413,4,0.38841342988808425,0.8251748251748252,0.5282005371530886,3,0.2800579430226944,0.8111888111888111,0.41636755204594394
1414,4,0.4175050301810865,0.8350100603621731,0.5566733735747821,2,0.12550403225806453,0.5010060362173038,0.2007255139056832
1415,3,0.3741496598639456,0.6875,0.4845814977973569,2,0.2577777777777778,0.725,0.38032786885245895
1416,3,0.5357142857142857,1.0,0.6976744186046512,2,0.18785578747628084,0.5076923076923077,0.2742382271468144
1417,3,0.5868852459016394,0.8136363636363636,0.6819047619047618,2,0.2289156626506024,0.5181818181818182,0.3175487465181059
1418,3,0.3153153153153153,0.6433823529411765,0.4232164449818621,2,0.23026315789473684,0.6433823529411765,0.3391472868217054
1419,3,0.2848101265822785,0.6521739130434783,0.39647577092511016,2,0.14202334630350194,0.5289855072463768,0.22392638036809812
1420,4,0.18309859154929575,0.37142857142857133,0.2452830188679245,2,0.11988716502115655,0.8095238095238095,0.2088452088452088
1421,2,0.5263157894736842,0.8888888888888888,0.6611570247933884,1,0.29411764705882354,1.0,0.4545454545454545
1422,1,0.696969696969697,1.0,0.8214285714285715,2,0.6774193548387096,0.4565217391304348,0.5454545454545454
1423,3,0.2797029702970297,0.7174603174603175,0.402493321460374,2,0.1292743953294412,0.492063492063492,0.2047556142668428
1424,1,0.7179487179487181,1.0,0.8358208955223879,2,0.7380952380952381,0.5535714285714286,0.6326530612244898
1425,2,0.39669421487603307,0.979591836734694,0.5647058823529412,3,0.5092250922509225,0.9387755102040816,0.660287081339713
1426,3,0.5150284321689683,0.9323529411764706,0.6635269492412349,2,0.21790722761596548,0.5941176470588235,0.318863456985004
1427,3,0.23755656108597284,0.7777777777777778,0.3639514731369151,2,0.11305191654536632,0.5753086419753086,0.18896999188969996
1428,3,0.5826086956521739,0.8933333333333333,0.7052631578947368,2,0.2307692307692308,0.52,0.3196721311475409
1429,3,1.0,1.0,1.0,2,0.5769230769230769,1.0,0.7317073170731707
1430,2,0.3333333333333333,1.0,0.5,2,0.16666666666666666,0.5,0.25
1431,3,0.18012422360248448,0.4957264957264957,0.2642369020501139,2,0.15702479338842976,0.6495726495726496,0.2529118136439268
1432,3,0.22641509433962265,0.8,0.35294117647058826,2,0.21739130434782608,1.0,0.3571428571428571
1433,3,0.3809523809523809,0.3809523809523809,0.3809523809523809,2,0.390625,0.5952380952380952,0.4716981132075472
1434,2,0.28346456692913385,1.0,0.44171779141104295,3,0.3302752293577982,1.0,0.496551724137931
1435,4,0.4919406834300452,0.8311546840958606,0.6180639935196437,2,0.1746031746031746,0.5871459694989106,0.26916354556803995
1436,3,0.3066792097836312,0.9055555555555556,0.4581869290231905,4,0.4075829383886256,0.9555555555555556,0.5714285714285714
1437,3,0.5176470588235295,0.7333333333333333,0.6068965517241379,2,0.3108108108108108,0.7666666666666667,0.4423076923076923
1438,4,0.234590065828845,0.5584045584045584,0.3303834808259587,3,0.2157872157872158,0.7165242165242165,0.3316848005275305
1439,3,0.18309859154929575,0.3561643835616438,0.2418604651162791,1,0.16781609195402303,1.0,0.2874015748031496
1440,2,0.4782608695652174,1.0,0.6470588235294118,2,0.2532467532467532,0.5909090909090909,0.3545454545454545
1441,3,0.16853932584269662,0.38461538461538464,0.234375,2,0.14960629921259844,0.4871794871794872,0.22891566265060245
1442,2,1.0,1.0,1.0,2,1.0,1.0,1.0
1443,3,0.6208530805687204,0.9160839160839158,0.7401129943502824,2,0.4677966101694915,0.965034965034965,0.6301369863013699
1444,2,0.5357142857142857,0.6976744186046512,0.6060606060606061,3,0.5142857142857142,0.4186046511627907,0.4615384615384615
1445,2,0.8181818181818182,0.989010989010989,0.8955223880597015,2,0.8181818181818182,0.989010989010989,0.8955223880597015
1446,4,0.1746284501061571,0.3206627680311891,0.2261168384879725,2,0.16126152930675394,0.5282651072124757,0.2470936858901299
1447,3,0.3089108910891089,0.9285714285714286,0.463595839524517,2,0.11503267973856207,0.5238095238095238,0.18863879957127544
1448,3,0.30329289428076256,0.9510869565217392,0.4599211563731931,2,0.13200934579439252,0.6141304347826086,0.21730769230769234
1449,3,0.13713405238828968,0.4708994708994709,0.21241050119331747,2,0.14285714285714285,0.7354497354497355,0.23924268502581755
1450,3,0.6206349206349207,0.7621832358674464,0.6841644794400701,3,0.9630350194552528,0.9649122807017544,0.9639727361246349
1451,2,0.5562130177514792,0.9215686274509804,0.6937269372693726,2,0.6035502958579881,1.0,0.7527675276752768
1452,3,0.5014577259475219,0.9555555555555556,0.6577437858508604,4,0.6896551724137931,1.0,0.8163265306122449
1453,2,0.3702171664943123,0.9572192513368984,0.5339299030574198,3,0.4215686274509804,0.8048128342245989,0.5533088235294118
1454,3,0.26113671274961603,0.7657657657657657,0.38946162657502864,3,0.2800586510263929,0.8603603603603603,0.4225663716814159
1455,3,0.22995461422087746,0.6031746031746031,0.3329682365826944,2,0.15416238437821173,0.5952380952380952,0.24489795918367346
1456,3,0.3407992973210365,0.8453159041394336,0.4857589984350548,2,0.15789473684210525,0.5032679738562091,0.2403746097814776
1457,2,0.42857142857142855,0.42857142857142855,0.42857142857142855,1,0.4666666666666667,1.0,0.6363636363636364
1458,3,0.3127962085308057,0.7457627118644068,0.4407345575959933,3,0.3129251700680272,0.7796610169491526,0.4466019417475728
1459,3,0.24505494505494504,0.7287581699346405,0.3667763157894736,3,0.2148807813846596,0.6111111111111112,0.3179596174282678
1460,2,1.0,1.0,1.0,1,0.4,1.0,0.5714285714285715
1461,3,0.4748603351955307,0.7264957264957265,0.5743243243243243,3,0.2981366459627329,0.41025641025641024,0.3453237410071942
1462,3,0.391812865497076,0.6979166666666666,0.50187265917603,2,0.2033195020746888,0.5104166666666666,0.29080118694362017
1463,2,0.3424657534246575,1.0,0.5102040816326531,2,0.2132701421800948,0.6,0.3146853146853147
1464,4,0.4046153846153846,0.7450424929178471,0.5244267198404785,2,0.14482259232440262,0.56657223796034,0.2306805074971165
1465,2,0.3631840796019901,0.7263681592039801,0.48424543946932,2,0.3883495145631068,0.7960199004975125,0.5220228384991844
1466,3,0.5212264150943396,0.9714285714285714,0.6784343821949348,2,0.20228384991843396,0.545054945054945,0.2950624628197501
1467,2,0.79,1.0,0.8826815642458101,3,1.0,1.0,1.0
1468,3,0.12871287128712872,0.3611111111111111,0.1897810218978102,1,0.12,1.0,0.21428571428571425
1469,2,0.3809523809523809,0.5714285714285714,0.4571428571428571,1,0.3111111111111111,1.0,0.4745762711864407
1470,4,0.15156734412676542,0.3216374269005848,0.20604073987356591,3,0.14931542237148024,0.42251461988304095,0.2206527963351785
1471,3,0.2028985507246377,0.4666666666666667,0.2828282828282828,2,0.14018691588785046,0.5,0.218978102189781
1472,3,0.40625,0.78,0.5342465753424658,1,0.16666666666666666,1.0,0.2857142857142857
1473,3,0.3343195266272189,0.8805194805194805,0.4846318799142244,4,0.5147058823529411,1.0,0.6796116504854368
1474,3,1.0,1.0,1.0,2,0.3613312202852615,0.5588235294117647,0.43888354186718004
1475,4,0.6271186440677966,0.8072727272727273,0.7058823529411764,3,0.4771863117870722,0.9127272727272728,0.6267166042446942
1476,3,0.2225130890052356,0.5862068965517241,0.3225806451612903,3,0.18575063613231552,0.503448275862069,0.2713754646840149
1477,2,0.2790697674418605,0.75,0.4067796610169491,2,0.2790697674418605,0.75,0.4067796610169491
1478,3,0.2543554006968641,0.9240506329113924,0.3989071038251367,3,0.3185483870967742,1.0,0.4831804281345565
1479,2,0.5175438596491229,0.6555555555555556,0.5784313725490198,2,0.5630252100840336,0.7444444444444445,0.6411483253588517
1480,4,0.9502262443438914,0.9545454545454546,0.9523809523809524,4,1.0,1.0,1.0
1481,3,0.4809843400447427,0.86,0.6169296987087517,2,0.2062841530054645,0.604,0.3075356415478615
1482,3,0.22,0.6666666666666666,0.33082706766917297,2,0.171875,1.0,0.2933333333333333
1483,3,0.2709677419354839,0.8,0.40481927710843374,2,0.14014251781472686,0.5619047619047619,0.22433460076045625
1484,3,0.42138364779874216,0.4481605351170568,0.4343598055105348,3,0.5586592178770949,0.6688963210702341,0.6088280060882799
1485,3,0.3461538461538461,0.8571428571428571,0.4931506849315069,3,0.3717948717948718,0.9206349206349206,0.5296803652968036
1486,2,0.2520891364902507,0.8379629629629629,0.3875802997858672,2,0.1951219512195122,0.6666666666666666,0.3018867924528301
1487,3,0.375743162901308,0.797979797979798,0.5109135004042038,2,0.1574074074074074,0.5151515151515151,0.2411347517730497
1488,3,0.3887841658812441,0.8040935672514621,0.5241423125794156,2,0.1652490886998785,0.530214424951267,0.2519685039370079
1489,3,0.4867256637168141,0.7638888888888888,0.5945945945945945,2,0.2280701754385965,0.5416666666666666,0.32098765432098764
1490,2,0.2353320438426821,0.8183856502242153,0.3655483224837256,2,0.1463571889103804,0.5089686098654709,0.2273410115172759
1491,3,0.6230769230769231,0.8901098901098901,0.7330316742081447,3,0.6230769230769231,0.8901098901098901,0.7330316742081447
1492,3,0.2571428571428571,0.3364485981308411,0.29149797570850194,2,0.2740384615384616,0.5327102803738317,0.361904761904762
1493,4,0.5720868992758393,0.9466230936819172,0.7131719327041444,4,0.5862068965517241,1.0,0.7391304347826086
1494,3,0.3643031784841076,0.7925531914893617,0.4991624790619765,3,0.22508398656215006,0.5345744680851063,0.3167848699763593
1495,3,0.22483940042826556,0.7720588235294118,0.3482587064676617,2,0.12697814619442352,0.5506535947712419,0.20636864666258425
1496,3,0.22167487684729065,0.6122448979591837,0.32549728752260393,1,0.125,1.0,0.2222222222222222
1497,3,0.3488372093023256,1.0,0.5172413793103449,3,0.3488372093023256,1.0,0.5172413793103449
1498,4,0.5618479880774963,0.7180952380952381,0.6304347826086957,2,0.18987341772151897,0.5428571428571428,0.2813425468904245
1499,3,0.4074074074074074,1.0,0.5789473684210525,4,0.5789473684210527,1.0,0.7333333333333334
1500,2,0.5952380952380952,0.6578947368421053,0.625,2,0.4473684210526316,0.4473684210526316,0.4473684210526316
1501,2,0.5263157894736842,0.8888888888888888,0.6611570247933884,1,0.29411764705882354,1.0,0.4545454545454545
1502,2,0.5537190082644629,0.7528089887640449,0.6380952380952379,2,0.32515337423312884,0.5955056179775281,0.42063492063492064
1503,3,0.3567807351077313,0.9911971830985916,0.5246971109040075,3,0.35633626097867,1.0,0.5254394079555966
1504,2,0.1388888888888889,0.8333333333333334,0.2380952380952381,2,0.1388888888888889,0.8333333333333334,0.2380952380952381
1505,4,0.9667359667359668,0.96875,0.9677419354838708,2,0.254863813229572,0.5458333333333333,0.3474801061007957
1506,4,0.259297520661157,0.6129426129426129,0.3644283121597097,4,0.23597776654876199,0.5702075702075702,0.33380986418870623
1507,2,0.4666666666666667,1.0,0.6363636363636364,2,0.2578125,0.5892857142857143,0.3586956521739131
1508,4,0.5148387096774194,0.8525641025641025,0.6419951729686244,2,0.15137067938021453,0.5427350427350427,0.23671947809878846
1509,3,0.8042553191489362,0.8076923076923077,0.8059701492537312,2,0.5677749360613811,0.9487179487179488,0.7103999999999999
1510,3,0.20212765957446807,0.6717171717171717,0.3107476635514018,2,0.10218219605126427,0.4966329966329967,0.1694915254237288
1511,3,0.371900826446281,0.5421686746987951,0.4411764705882352,2,0.2707182320441989,0.5903614457831325,0.3712121212121212
1512,3,0.26339285714285715,0.5673076923076923,0.3597560975609756,2,0.2125340599455041,0.75,0.3312101910828025
1513,2,0.5029239766081871,0.7962962962962963,0.6164874551971326,2,0.29239766081871343,0.462962962962963,0.3584229390681004
1514,3,0.10116731517509728,0.3058823529411765,0.15204678362573099,3,0.16964285714285715,0.6705882352941176,0.27078384798099764
1515,2,0.38461538461538464,0.625,0.4761904761904762,1,0.2857142857142857,1.0,0.4444444444444445
1516,2,0.2227722772277228,0.7894736842105263,0.3474903474903475,2,0.18181818181818185,0.631578947368421,0.2823529411764706
1517,3,0.2432432432432433,0.6206896551724138,0.3495145631067961,2,0.1895734597156398,0.6896551724137931,0.29739776951672864
1518,3,0.19471947194719472,0.6820809248554913,0.3029525032092426,2,0.2096317280453258,0.8554913294797688,0.3367463026166098
1519,2,0.3022222222222222,0.8607594936708861,0.4473684210526315,3,0.3741935483870968,0.7341772151898734,0.4957264957264958
1520,4,0.4193840579710145,0.7736006683375104,0.5439060205580029,4,0.43643512450851896,0.8345864661654135,0.5731497418244406
1521,3,0.2219679633867277,0.5300546448087432,0.3129032258064517,3,0.23210412147505424,0.5846994535519126,0.33229813664596275
1522,2,0.3953488372093023,0.8947368421052632,0.5483870967741935,2,0.2826086956521739,0.6842105263157895,0.4
1523,4,0.6431372549019608,0.9111111111111112,0.7540229885057471,3,0.425531914893617,1.0,0.5970149253731344
1524,3,0.5303030303030303,1.0,0.6930693069306929,3,0.5303030303030303,1.0,0.6930693069306929
1525,3,0.2568149210903874,0.9470899470899472,0.4040632054176073,4,0.32299270072992703,0.9365079365079364,0.480325644504749
1526,3,0.27254707631318137,0.873015873015873,0.41540785498489424,4,0.3776732249786142,0.9343915343915344,0.5379226317392629
1527,3,0.2821576763485477,0.8947368421052632,0.42902208201892733,3,0.3148936170212766,0.9736842105263158,0.4758842443729904
1528,3,0.3582089552238806,0.8450704225352113,0.5031446540880503,3,0.3369272237196765,0.8802816901408451,0.4873294346978557
1529,3,0.2998986828774063,0.8054421768707483,0.43706164636397205,3,0.3426610348468849,0.8829931972789116,0.493723849372385
1530,4,0.7357859531772575,0.8301886792452831,0.7801418439716311,2,0.2841726618705036,0.5962264150943396,0.38489646772228986
1531,3,0.816793893129771,0.816793893129771,0.816793893129771,2,0.521505376344086,0.7404580152671756,0.61198738170347
1532,3,0.5865168539325842,0.8365384615384616,0.6895640686922061,3,0.6034858387799564,0.8878205128205128,0.7185473411154345
1533,2,0.7,1.0,0.8235294117647058,2,0.5833333333333334,1.0,0.7368421052631579
